loading_audit_schema_version,loading_audit_policy,case_name,recipe,description,intended_current_source,intended_wind_source,intended_wave_source,actual_current_reader,actual_wind_reader,actual_wave_reader,current_fallback_used,wind_fallback_used,wave_fallback_used,wave_forcing_present,wave_loading_status,validity_flag,status_flag,hard_fail,hard_fail_reason,invalidity_reason,output_path,map_file,ncs_score,segment_id,drifter_id,start_time_utc,end_time_utc,month_key
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170121T180000Z_20170124T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.034513135623617,300234063894910_20170121T180000Z_20170124T180000Z,300234063894910,2017-01-21T18:00:00+00:00,2017-01-24T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170125T000000Z_20170128T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.978957857680312,300234063894910_20170125T000000Z_20170128T000000Z,300234063894910,2017-01-25T00:00:00+00:00,2017-01-28T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170125T000000Z_20170128T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.82595003884248,300234063894910_20170125T000000Z_20170128T000000Z,300234063894910,2017-01-25T00:00:00+00:00,2017-01-28T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170125T000000Z_20170128T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.064639925892746,300234063894910_20170125T000000Z_20170128T000000Z,300234063894910,2017-01-25T00:00:00+00:00,2017-01-28T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170125T000000Z_20170128T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.903568845088889,300234063894910_20170125T000000Z_20170128T000000Z,300234063894910,2017-01-25T00:00:00+00:00,2017-01-28T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170128T060000Z_20170131T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.125261179973839,300234063894910_20170128T060000Z_20170131T060000Z,300234063894910,2017-01-28T06:00:00+00:00,2017-01-31T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170128T060000Z_20170131T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.063244349123678,300234063894910_20170128T060000Z_20170131T060000Z,300234063894910,2017-01-28T06:00:00+00:00,2017-01-31T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170128T060000Z_20170131T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.4849890948143805,300234063894910_20170128T060000Z_20170131T060000Z,300234063894910,2017-01-28T06:00:00+00:00,2017-01-31T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170128T060000Z_20170131T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.5713304066630736,300234063894910_20170128T060000Z_20170131T060000Z,300234063894910,2017-01-28T06:00:00+00:00,2017-01-31T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170131T120000Z_20170203T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.139984218663446,300234063894910_20170131T120000Z_20170203T120000Z,300234063894910,2017-01-31T12:00:00+00:00,2017-02-03T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170131T120000Z_20170203T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.130712921238955,300234063894910_20170131T120000Z_20170203T120000Z,300234063894910,2017-01-31T12:00:00+00:00,2017-02-03T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170131T120000Z_20170203T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.1634263831663585,300234063894910_20170131T120000Z_20170203T120000Z,300234063894910,2017-01-31T12:00:00+00:00,2017-02-03T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170131T120000Z_20170203T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.152489963610239,300234063894910_20170131T120000Z_20170203T120000Z,300234063894910,2017-01-31T12:00:00+00:00,2017-02-03T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170203T180000Z_20170206T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.522562041850156,300234063894910_20170203T180000Z_20170206T180000Z,300234063894910,2017-02-03T18:00:00+00:00,2017-02-06T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170203T180000Z_20170206T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.547445451304727,300234063894910_20170203T180000Z_20170206T180000Z,300234063894910,2017-02-03T18:00:00+00:00,2017-02-06T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170203T180000Z_20170206T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.781230911440876,300234063894910_20170203T180000Z_20170206T180000Z,300234063894910,2017-02-03T18:00:00+00:00,2017-02-06T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170203T180000Z_20170206T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.807800987451111,300234063894910_20170203T180000Z_20170206T180000Z,300234063894910,2017-02-03T18:00:00+00:00,2017-02-06T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170207T000000Z_20170210T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.331431304001434,300234063894910_20170207T000000Z_20170210T000000Z,300234063894910,2017-02-07T00:00:00+00:00,2017-02-10T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170207T000000Z_20170210T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.35485909381096,300234063894910_20170207T000000Z_20170210T000000Z,300234063894910,2017-02-07T00:00:00+00:00,2017-02-10T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170207T000000Z_20170210T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.540968687677924,300234063894910_20170207T000000Z_20170210T000000Z,300234063894910,2017-02-07T00:00:00+00:00,2017-02-10T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170207T000000Z_20170210T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.4790527678514716,300234063894910_20170207T000000Z_20170210T000000Z,300234063894910,2017-02-07T00:00:00+00:00,2017-02-10T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170210T060000Z_20170213T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.334845477854485,300234063894910_20170210T060000Z_20170213T060000Z,300234063894910,2017-02-10T06:00:00+00:00,2017-02-13T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170210T060000Z_20170213T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.381359902514634,300234063894910_20170210T060000Z_20170213T060000Z,300234063894910,2017-02-10T06:00:00+00:00,2017-02-13T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170210T060000Z_20170213T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,8.269651498906262,300234063894910_20170210T060000Z_20170213T060000Z,300234063894910,2017-02-10T06:00:00+00:00,2017-02-13T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170210T060000Z_20170213T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,8.290701001518432,300234063894910_20170210T060000Z_20170213T060000Z,300234063894910,2017-02-10T06:00:00+00:00,2017-02-13T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170213T120000Z_20170216T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.9255085198021975,300234063894910_20170213T120000Z_20170216T120000Z,300234063894910,2017-02-13T12:00:00+00:00,2017-02-16T12:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170213T120000Z_20170216T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.8436707973374302,300234063894910_20170213T120000Z_20170216T120000Z,300234063894910,2017-02-13T12:00:00+00:00,2017-02-16T12:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170213T120000Z_20170216T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.951585757099155,300234063894910_20170213T120000Z_20170216T120000Z,300234063894910,2017-02-13T12:00:00+00:00,2017-02-16T12:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170213T120000Z_20170216T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.790333400795154,300234063894910_20170213T120000Z_20170216T120000Z,300234063894910,2017-02-13T12:00:00+00:00,2017-02-16T12:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170216T180000Z_20170219T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.138984537480313,300234063894910_20170216T180000Z_20170219T180000Z,300234063894910,2017-02-16T18:00:00+00:00,2017-02-19T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170216T180000Z_20170219T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.2145181221760035,300234063894910_20170216T180000Z_20170219T180000Z,300234063894910,2017-02-16T18:00:00+00:00,2017-02-19T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170216T180000Z_20170219T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.917948419294774,300234063894910_20170216T180000Z_20170219T180000Z,300234063894910,2017-02-16T18:00:00+00:00,2017-02-19T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170216T180000Z_20170219T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.950258485920237,300234063894910_20170216T180000Z_20170219T180000Z,300234063894910,2017-02-16T18:00:00+00:00,2017-02-19T18:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170220T000000Z_20170223T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.996764306066135,300234063894910_20170220T000000Z_20170223T000000Z,300234063894910,2017-02-20T00:00:00+00:00,2017-02-23T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170220T000000Z_20170223T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.129082307152626,300234063894910_20170220T000000Z_20170223T000000Z,300234063894910,2017-02-20T00:00:00+00:00,2017-02-23T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170220T000000Z_20170223T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.522429555729174,300234063894910_20170220T000000Z_20170223T000000Z,300234063894910,2017-02-20T00:00:00+00:00,2017-02-23T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170220T000000Z_20170223T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.653906488500292,300234063894910_20170220T000000Z_20170223T000000Z,300234063894910,2017-02-20T00:00:00+00:00,2017-02-23T00:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170223T060000Z_20170226T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.7838408925612534,300234063894910_20170223T060000Z_20170226T060000Z,300234063894910,2017-02-23T06:00:00+00:00,2017-02-26T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170223T060000Z_20170226T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.6900998536556933,300234063894910_20170223T060000Z_20170226T060000Z,300234063894910,2017-02-23T06:00:00+00:00,2017-02-26T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170223T060000Z_20170226T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.230426597539254,300234063894910_20170223T060000Z_20170226T060000Z,300234063894910,2017-02-23T06:00:00+00:00,2017-02-26T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170223T060000Z_20170226T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.16555903623331,300234063894910_20170223T060000Z_20170226T060000Z,300234063894910,2017-02-23T06:00:00+00:00,2017-02-26T06:00:00+00:00,201702
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161202T120000Z_20161205T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.8378872706066725,300234063894920_20161202T120000Z_20161205T120000Z,300234063894920,2016-12-02T12:00:00+00:00,2016-12-05T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161202T120000Z_20161205T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.882009149544214,300234063894920_20161202T120000Z_20161205T120000Z,300234063894920,2016-12-02T12:00:00+00:00,2016-12-05T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161202T120000Z_20161205T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.394043307169213,300234063894920_20161202T120000Z_20161205T120000Z,300234063894920,2016-12-02T12:00:00+00:00,2016-12-05T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161202T120000Z_20161205T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.432236827978062,300234063894920_20161202T120000Z_20161205T120000Z,300234063894920,2016-12-02T12:00:00+00:00,2016-12-05T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161205T180000Z_20161208T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.28829961676501,300234063894920_20161205T180000Z_20161208T180000Z,300234063894920,2016-12-05T18:00:00+00:00,2016-12-08T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161205T180000Z_20161208T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.17247518749629,300234063894920_20161205T180000Z_20161208T180000Z,300234063894920,2016-12-05T18:00:00+00:00,2016-12-08T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161205T180000Z_20161208T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.688750193322175,300234063894920_20161205T180000Z_20161208T180000Z,300234063894920,2016-12-05T18:00:00+00:00,2016-12-08T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161205T180000Z_20161208T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.588229565592201,300234063894920_20161205T180000Z_20161208T180000Z,300234063894920,2016-12-05T18:00:00+00:00,2016-12-08T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161209T000000Z_20161212T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.4212891776337795,300234063894920_20161209T000000Z_20161212T000000Z,300234063894920,2016-12-09T00:00:00+00:00,2016-12-12T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161209T000000Z_20161212T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.287722771532061,300234063894920_20161209T000000Z_20161212T000000Z,300234063894920,2016-12-09T00:00:00+00:00,2016-12-12T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161209T000000Z_20161212T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.514989007799771,300234063894920_20161209T000000Z_20161212T000000Z,300234063894920,2016-12-09T00:00:00+00:00,2016-12-12T00:00:00+00:00,201612
